,band_singer,singer_url,active_years
31,['Stonewall Jackson'],['/wiki/Stonewall_Jackson_(musician)'],1956 2012
32,['Sammy Turner'],['/wiki/Sammy_Turner'],
33,['Elvis Presley'],['/wiki/Elvis_Presley'],1953 1977
34,['The Virtues'],['/wiki/The_Virtues_(band)'],
35,['Sandy Nelson'],['/wiki/Sandy_Nelson'],1959 2022
36,"['Edd Byrnes', 'Connie Stevens']","['/wiki/Edd_Byrnes', '/wiki/Connie_Stevens']",
37,['Thomas Wayne'],['/wiki/Thomas_Wayne_(singer)'],1958 1964
38,['Connie Francis'],['/wiki/Connie_Francis'],1943 2018
39,['Freddy Cannon'],['/wiki/Freddy_Cannon'],1956
40,['Fabian'],['/wiki/Fabian_Forte'],1957
41,['Ricky Nelson'],['/wiki/Ricky_Nelson'],1949 1985
42,['Della Reese'],['/wiki/Della_Reese'],
43,['Elvis Presley'],['/wiki/Elvis_Presley'],1953 1977
44,['Dinah Washington'],['/wiki/Dinah_Washington'],1941
45,['Bill Parsons'],['/wiki/Bobby_Bare'],1956
46,['Jerry Wallace'],['/wiki/Jerry_Wallace'],1951 1980
47,['The Chipmunks'],['/wiki/The_Chipmunks'],1958–1972 1979–present
48,['Andy Williams'],['/wiki/Andy_Williams'],1938 2012
49,['Ray Charles'],['/wiki/Ray_Charles'],
50,['Sarah Vaughan'],['/wiki/Sarah_Vaughan'],1942 1990
51,['Franck Pourcel'],['/wiki/Franck_Pourcel'],
52,['Billy Grammer'],['/wiki/Billy_Grammer'],1959 1969
53,['The Coasters'],['/wiki/The_Coasters'],1955
54,['Fabian'],['/wiki/Fabian_Forte'],1957
55,['Jackie Wilson'],['/wiki/Jackie_Wilson'],1953 1975
56,['Andy Williams'],['/wiki/Andy_Williams'],1938 2012
57,['Duane Eddy'],['/wiki/Duane_Eddy'],1954
58,['Frankie Avalon'],['/wiki/Frankie_Avalon'],
59,['Travis and Bob'],['/wiki/Travis_and_Bob'],
60,['Connie Francis'],['/wiki/Connie_Francis'],1943 2018
61,['The Bell Notes'],['/wiki/The_Bell_Notes'],
62,['LaVern Baker'],['/wiki/LaVern_Baker'],1946 1991
63,['The Platters'],['/wiki/The_Platters'],1952
64,['The Skyliners'],['/wiki/The_Skyliners'],1958 1966 1974
65,['Ray Anthony'],['/wiki/Ray_Anthony'],1936
66,['The Chipmunks'],['/wiki/The_Chipmunks'],1958–1972 1979–present
67,['Fats Domino'],['/wiki/Fats_Domino'],
68,['The Fiestas'],['/wiki/The_Fiestas'],
69,['Frankie Avalon'],['/wiki/Frankie_Avalon'],
70,['Wink Martindale'],['/wiki/Wink_Martindale'],
71,['Clyde McPhatter'],['/wiki/Clyde_McPhatter'],1950 1972
72,['The Flamingos'],['/wiki/The_Flamingos'],1953
73,['Ricky Nelson'],['/wiki/Ricky_Nelson'],1949 1985
74,"[""Chris Barber's Jazz Band""]",['/wiki/Chris_Barber'],1950-2019
75,['Annette Funicello'],['/wiki/Annette_Funicello'],
76,['The Kingston Trio'],['/wiki/The_Kingston_Trio'],1957
77,['Ricky Nelson'],['/wiki/Ricky_Nelson'],1949 1985
78,['Jack Scott'],['/wiki/Jack_Scott_(singer)'],1957 2019
79,['The Coasters'],['/wiki/The_Coasters'],1955
80,['Tommy Dee'],['/wiki/Tommy_Dee'],
81,['Frankie Avalon'],['/wiki/Frankie_Avalon'],
82,['Ricky Nelson'],['/wiki/Ricky_Nelson'],1949 1985
83,['Skip & Flip'],['/wiki/Skip_%26_Flip'],
84,['Kathy Linden'],['/wiki/Kathy_Linden'],
85,['Reg Owen Orchestra'],['/wiki/Reg_Owen'],
86,['Brook Benton'],['/wiki/Brook_Benton'],1948 1988
87,['Guy Mitchell'],['/wiki/Guy_Mitchell'],1947 1999
88,['Frankie Ford'],['/wiki/Frankie_Ford'],1957 2015
89,['Jackie Wilson'],['/wiki/Jackie_Wilson'],1953 1975
90,['The Falcons'],['/wiki/The_Falcons'],
91,['Bobby Rydell'],['/wiki/Bobby_Rydell'],
92,['Elvis Presley'],['/wiki/Elvis_Presley'],1953 1977
93,['Ivo Robić'],['/wiki/Ivo_Robi%C4%87'],
94,['Jan and Dean'],['/wiki/Jan_and_Dean'],1958 1968 1973 1976 2004
95,['The Everly Brothers'],['/wiki/The_Everly_Brothers'],1951 1973 1983 2005
96,['Mormon Tabernacle Choir'],['/wiki/Mormon_Tabernacle_Choir'],
97,['Preston Epps'],['/wiki/Preston_Epps'],
98,['Ernie Fields'],['/wiki/Ernie_Fields'],1920 1960
99,['Paul Evans'],['/wiki/Paul_Evans_(musician)'],1953
