,band_singer,singer_url,active_years
33,"['Maroon 5', 'Megan Thee Stallion']","['/wiki/Maroon_5', '/wiki/Megan_Thee_Stallion']",1994
34,"['Justin Bieber', 'Chance the Rapper']","['/wiki/Justin_Bieber', '/wiki/Chance_the_Rapper']",
35,['Lil Baby'],['/wiki/Lil_Baby'],2015
36,['Tate McRae'],['/wiki/Tate_McRae'],2013
37,['Olivia Rodrigo'],['/wiki/Olivia_Rodrigo'],
38,"['Pooh Shiesty', 'Lil Durk']","['/wiki/Pooh_Shiesty', '/wiki/Lil_Durk']",2019 2022 2022 2010
39,"['Gabby Barrett', 'Charlie Puth']","['/wiki/Gabby_Barrett', '/wiki/Charlie_Puth']",2018 2009
40,['BTS'],['/wiki/BTS'],2013
41,['Moneybagg Yo'],['/wiki/Moneybagg_Yo'],2010
42,"['Doja Cat', 'the Weeknd']","['/wiki/Doja_Cat', '/wiki/The_Weeknd']",2012
43,"['SpotemGottem', 'Pooh Shiesty', 'DaBaby']","['/wiki/SpotemGottem', '/wiki/Pooh_Shiesty', '/wiki/DaBaby']",2018 2019 2022 2022 2014
44,"['Drake', 'Lil Durk']","['/wiki/Drake_(musician)', '/wiki/Lil_Durk']",2010
45,['Doja Cat'],['/wiki/Doja_Cat'],2012
46,"['Drake', 'Lil Baby']","['/wiki/Drake_(musician)', '/wiki/Lil_Baby']",2015
47,"['Drake', 'Future', 'Young Thug']","['/wiki/Drake_(musician)', '/wiki/Future_(rapper)', '/wiki/Young_Thug']",2010
48,['Kali Uchis'],['/wiki/Kali_Uchis'],
49,['CJ'],['/wiki/CJ_(rapper)'],2017
50,"['Internet Money', 'Gunna', 'Don Toliver', 'Nav']","['/wiki/Internet_Money', '/wiki/Gunna_(rapper)', '/wiki/Don_Toliver', '/wiki/Nav_(rapper)']",2013 2015 2014
51,['SZA'],['/wiki/SZA'],
52,['Chris Stapleton'],['/wiki/Chris_Stapleton'],2001
53,['Megan Thee Stallion'],['/wiki/Megan_Thee_Stallion'],
54,['Taylor Swift'],['/wiki/Taylor_Swift'],
55,['AJR'],['/wiki/AJR_(band)'],2005
56,['Luke Combs'],['/wiki/Luke_Combs'],2014
57,"['Yung Bleu', 'Drake']","['/wiki/Yung_Bleu', '/wiki/Drake_(musician)']",2013
58,"['DJ Khaled', 'Lil Baby', 'Lil Durk']","['/wiki/DJ_Khaled', '/wiki/Lil_Baby', '/wiki/Lil_Durk']",1998 2015 2010
59,"['Wizkid', 'Justin Bieber', 'Tems']","['/wiki/Wizkid', '/wiki/Justin_Bieber', '/wiki/Tems']",2001 2018
60,"['Ryan Hurd', 'Maren Morris']","['/wiki/Ryan_Hurd', '/wiki/Maren_Morris']",
61,['Gabby Barrett'],['/wiki/Gabby_Barrett'],2018
62,"['Marshmello', 'Jonas Brothers']","['/wiki/Marshmello', '/wiki/Jonas_Brothers']",2015 2005–2013 2019–present
63,['Dan + Shay'],['/wiki/Dan_%2B_Shay'],2013
64,"['Justin Bieber', 'Benny Blanco']","['/wiki/Justin_Bieber', '/wiki/Benny_Blanco']",2007
65,['Måneskin'],['/wiki/M%C3%A5neskin'],2016
66,['Doja Cat'],['/wiki/Doja_Cat'],2012
67,['Drake'],['/wiki/Drake_(musician)'],
68,"['Chris Young', 'Kane Brown']","['/wiki/Chris_Young_(musician)', '/wiki/Kane_Brown']",2002 2014
69,"['Nelly', 'Florida Georgia Line']","['/wiki/Nelly', '/wiki/Florida_Georgia_Line']",2010
70,['Megan Thee Stallion'],['/wiki/Megan_Thee_Stallion'],
71,['Roddy Ricch'],['/wiki/Roddy_Ricch'],
72,['Ava Max'],['/wiki/Ava_Max'],
73,['Justin Bieber'],['/wiki/Justin_Bieber'],
74,['Mooski'],['/wiki/Mooski'],2019
75,['Moneybagg Yo'],['/wiki/Moneybagg_Yo'],2010
76,"['Megan Thee Stallion', 'DaBaby']","['/wiki/Megan_Thee_Stallion', '/wiki/DaBaby']",2014
77,['Mariah Carey'],['/wiki/Mariah_Carey'],
78,"['Coi Leray', 'Lil Durk']","['/wiki/Coi_Leray', '/wiki/Lil_Durk']",2011 2010
79,['Thomas Rhett'],['/wiki/Thomas_Rhett'],2010
80,"['Keith Urban', 'Pink']","['/wiki/Keith_Urban', '/wiki/Pink_(singer)']",
81,['Duncan Laurence'],['/wiki/Duncan_Laurence'],2014
82,['Bad Bunny'],['/wiki/Bad_Bunny'],
83,['Niko Moon'],['/wiki/Niko_Moon'],2008
84,"['Jason Aldean', 'Carrie Underwood']","['/wiki/Jason_Aldean', '/wiki/Carrie_Underwood']",1998
85,"['Drake', '21 Savage', 'Project Pat']","['/wiki/Drake_(musician)', '/wiki/21_Savage', '/wiki/Project_Pat']",2013 1991
86,['Ariana Grande'],['/wiki/Ariana_Grande'],
87,"['Parmalee', 'Blanco Brown']","['/wiki/Parmalee', '/wiki/Blanco_Brown']",2001 2001 2015
88,['The Weeknd'],['/wiki/The_Weeknd'],
89,['Dua Lipa'],['/wiki/Dua_Lipa'],
90,['Eric Church'],['/wiki/Eric_Church'],2005
91,['Brenda Lee'],['/wiki/Brenda_Lee'],
92,['Ritt Momney'],['/wiki/Ritt_Momney'],2016
93,['Billie Eilish'],['/wiki/Billie_Eilish'],
94,['Cole Swindell'],['/wiki/Cole_Swindell'],2013
95,['Lainey Wilson'],['/wiki/Lainey_Wilson'],2011
96,['BRS Kash'],['/wiki/BRS_Kash'],
97,['Rod Wave'],['/wiki/Rod_Wave'],2016
98,"['Chase Rice', 'Florida Georgia Line']","['/wiki/Chase_Rice', '/wiki/Florida_Georgia_Line']",2010 2010
99,['Rauw Alejandro'],['/wiki/Rauw_Alejandro'],
