,band_singer,singer_url,active_years
62,['Enigma'],['/wiki/Enigma_(German_band)'],1990
63,['LL Cool J'],['/wiki/LL_Cool_J'],
64,['The Escape Club'],['/wiki/The_Escape_Club'],1983 1992 2009
65,"['Prince', 'The New Power Generation']","['/wiki/Prince_(musician)', '/wiki/The_New_Power_Generation']",1990 2013 2015 2017
66,['Heavy D & the Boyz'],['/wiki/Heavy_D'],
67,['Styx'],['/wiki/Styx_(band)'],1972–1984 1990–1991 1995–present
68,['Mariah Carey'],['/wiki/Mariah_Carey'],
69,['Rick Astley'],['/wiki/Rick_Astley'],
70,['UB40'],['/wiki/UB40'],1978
71,['UB40'],['/wiki/UB40'],1978
72,['Tesla'],['/wiki/Tesla_(band)'],1981–1996 2000–present
73,['Cathy Dennis'],['/wiki/Cathy_Dennis'],1989
74,['Seal'],['/wiki/Seal_(musician)'],1987
75,['Keith Sweat'],['/wiki/Keith_Sweat'],1975
76,['Michael W. Smith'],['/wiki/Michael_W._Smith'],1983
77,['Poison'],['/wiki/Poison_(American_band)'],1983
78,['Chris Isaak'],['/wiki/Chris_Isaak'],1978
79,['Oleta Adams'],['/wiki/Oleta_Adams'],1980
80,['Tevin Campbell'],['/wiki/Tevin_Campbell'],1988
81,['Queensrÿche'],['/wiki/Queensr%C3%BFche'],1982
82,['Will to Power'],['/wiki/Will_to_Power_(band)'],1987
83,['Tara Kemp'],['/wiki/Tara_Kemp'],1991 1994
84,['Jesus Jones'],['/wiki/Jesus_Jones'],1988
85,['Aaron Neville'],['/wiki/Aaron_Neville'],1960
86,['Cathy Dennis'],['/wiki/Cathy_Dennis'],1989
87,['Black Box'],['/wiki/Black_Box_(band)'],1988
88,['Gerardo'],['/wiki/Gerardo_Mej%C3%ADa'],1987
89,['INXS'],['/wiki/INXS'],1977 2012
90,['Deee-Lite'],['/wiki/Deee-Lite'],1986–1996 1999–2002
91,['Sting'],['/wiki/Sting_(musician)'],
92,['Chesney Hawkes'],['/wiki/Chesney_Hawkes'],
93,['Naughty by Nature'],['/wiki/Naughty_by_Nature'],1986 2002 2006
94,['George Michael'],['/wiki/George_Michael'],
95,['Warrant'],['/wiki/Warrant_(American_band)'],1984
96,['Winger'],['/wiki/Winger_(band)'],1987–1994 2001–2003 2006–present
97,['Salt-n-Pepa'],['/wiki/Salt-n-Pepa'],1985–2002 2005–present
98,['Rod Stewart'],['/wiki/Rod_Stewart'],
99,['R.E.M.'],['/wiki/R.E.M.'],1980 2011
