,band_singer,singer_url,active_years
52,"['Santana', 'Alex Band']","['/wiki/Santana_(band)', '/wiki/Alex_Band']",1966 1999
53,['Jay-Z'],['/wiki/Jay-Z'],
54,"['Jennifer Lopez', 'Jadakiss', 'Styles P']","['/wiki/Jennifer_Lopez', '/wiki/Jadakiss', '/wiki/Styles_P']",1994 1994
55,['Michelle Branch'],['/wiki/Michelle_Branch'],
56,['Shania Twain'],['/wiki/Shania_Twain'],
57,['Nas'],['/wiki/Nas'],
58,"['No Doubt', 'Lady Saw']","['/wiki/No_Doubt', '/wiki/Lady_Saw']",1986–2004 2008–2015 (on hiatus) 1987 2020
59,['Daniel Bedingfield'],['/wiki/Daniel_Bedingfield'],2000–present
60,['R. Kelly'],['/wiki/R._Kelly'],
61,['3 Doors Down'],['/wiki/3_Doors_Down'],1996
62,['50 Cent'],['/wiki/50_Cent'],
63,['Mýa'],['/wiki/M%C3%BDa'],1996
64,"['Alan Jackson', 'Jimmy Buffett']","['/wiki/Alan_Jackson', '/wiki/Jimmy_Buffett']",1983 1964
65,['Sean Paul'],['/wiki/Sean_Paul'],
66,"['Christina Aguilera', ""Lil' Kim""]","['/wiki/Christina_Aguilera', '/wiki/Lil%27_Kim']",
67,['Lonestar'],['/wiki/Lonestar'],1992
68,['Amanda Perez'],['/wiki/Amanda_Perez'],2001
69,['Puddle of Mudd'],['/wiki/Puddle_of_Mudd'],1992
70,['Frankie J'],['/wiki/Frankie_J'],1993
71,"[""Lil' Kim"", 'Mr. Cheeks']","['/wiki/Lil%27_Kim', '/wiki/Mr._Cheeks']",1991
72,['Jewel'],['/wiki/Jewel_(singer)'],
73,"['Ginuwine', 'Baby']","['/wiki/Ginuwine', '/wiki/Birdman_(rapper)']",1991
74,"['Toby Keith', 'Willie Nelson']","['/wiki/Toby_Keith', '/wiki/Willie_Nelson']",1993
75,"['Chingy', 'Ludacris', 'Snoop Dogg']","['/wiki/Chingy', '/wiki/Ludacris', '/wiki/Snoop_Dogg']",2000
76,"['Baby Bash', 'Frankie J']","['/wiki/Baby_Bash', '/wiki/Frankie_J']",1996 1993
77,"['Erykah Badu', 'Common']","['/wiki/Erykah_Badu', '/wiki/Common_(rapper)']",
78,['Christina Aguilera'],['/wiki/Christina_Aguilera'],
79,['2Pac'],['/wiki/Tupac_Shakur'],
80,['Coldplay'],['/wiki/Coldplay'],1997
81,['Jaheim'],['/wiki/Jaheim'],1996
82,['Ashanti'],['/wiki/Ashanti_(singer)'],2001
83,['Mark Wills'],['/wiki/Mark_Wills'],1996
84,['Young Gunz'],['/wiki/Young_Gunz'],2001
85,['Brooks & Dunn'],['/wiki/Brooks_%26_Dunn'],1990 2010 2015
86,['Dierks Bentley'],['/wiki/Dierks_Bentley'],2001
87,['Ruben Studdard'],['/wiki/Ruben_Studdard'],2002
88,['Eminem'],['/wiki/Eminem'],
89,['Darryl Worley'],['/wiki/Darryl_Worley'],1999
90,['Kenny Chesney'],['/wiki/Kenny_Chesney'],1988
91,['Aaliyah'],['/wiki/Aaliyah'],
92,['Field Mob'],['/wiki/Field_Mob'],1999
93,['R. Kelly'],['/wiki/R._Kelly'],
94,"['Thalía', 'Fat Joe']","['/wiki/Thal%C3%ADa', '/wiki/Fat_Joe']",1981–present (singer) 1986–2000 (actress) 1992
95,['Audioslave'],['/wiki/Audioslave'],2001–2007 2017
96,['Norah Jones'],['/wiki/Norah_Jones'],2000
97,['Eminem'],['/wiki/Eminem'],
98,['Tim McGraw'],['/wiki/Tim_McGraw'],
99,['Floetry'],['/wiki/Floetry'],1997–2005 2015–2016
